dataset,subject,stim,condition,critical_word,meanAmp,meanAmp_z
michaelov_2024,michaelov_CP09,John was disappointed to discover a scratch on his new taxes,Implaus,taxes,4.482222222222223,0.5450458349381828
michaelov_2024,michaelov_CP09,Josie found she could not bend the elbow of her broken arm,BC,arm,-3.6800000000000006,-0.6394719968569021
michaelov_2024,michaelov_CP09,Kevin propped his head up with a pillow as he basked in the hot lamp,Rel,lamp,-0.6522222222222223,-0.20007489753188087
michaelov_2024,michaelov_CP09,"Looking for bats, Karen descended into the depths of the cavern",Rel,cavern,5.655555555555555,0.7153222888417505
michaelov_2024,michaelov_CP09,"Mark liked the older houses, but Susan wanted to buy one that was new and modern",BC,modern,2.4166666666666665,0.24528832754544339
michaelov_2024,michaelov_CP09,Michael could hear the bells ringing in the tower of the church,BC,church,4.177777777777778,0.5008642550427495
michaelov_2024,michaelov_CP09,Most shark attacks occur very close to shore,BC,shore,-1.9544444444444444,-0.38905596190212854
michaelov_2024,michaelov_CP09,Norton hates getting up on winter mornings because it is always broken,Implaus,broken,-8.67,-1.363630665872928
michaelov_2024,michaelov_CP09,Our guests should be arriving disabled,Implaus,disabled,4.765555555555555,0.5861637286364875
michaelov_2024,michaelov_CP09,"Outside, Cora could hear the running horses",Unrel,horses,6.0744444444444445,0.77611227285846
michaelov_2024,michaelov_CP09,"Penelope started to assemble her new bicycle, but was missing the tires",Rel,tires,0.2766666666666666,-0.065272704858223
michaelov_2024,michaelov_CP09,Perry heard a grinding noise coming from his car,BC,car,1.5722222222222222,0.12274087966029987
michaelov_2024,michaelov_CP09,She flew in late last night and really didn't get much sleep,BC,sleep,3.5533333333333332,0.41024364226452475
michaelov_2024,michaelov_CP09,"She had the data to back up everything she said, so the hostile questions did not shake her confidence",BC,confidence,-3.442222222222222,-0.604965215478717
michaelov_2024,michaelov_CP09,She poured water on the plants,BC,plants,3.2577777777777777,0.3673520355047245
michaelov_2024,michaelov_CP09,She was unsure how the book would camp,Implaus,camp,-5.811111111111111,-0.9487430561249354
michaelov_2024,michaelov_CP09,Steve skipped his annual checkup for another forest,Implaus,forest,1.867777777777778,0.16563248642010014
michaelov_2024,michaelov_CP09,"The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his tattoos",Unrel,tattoos,2.731111111111111,0.29092112721846397
michaelov_2024,michaelov_CP09,The agent was sent to South America on a secret mission,BC,mission,4.364444444444445,0.5279536908910443
michaelov_2024,michaelov_CP09,The boy scouts started a long hike through the forest after having a big meeting,Unrel,meeting,0.04888888888888886,-0.09832826645882091
michaelov_2024,michaelov_CP09,"The candidate wanted to please everyone without making any commitments, so his speech was deliberately ambiguous",Rel,ambiguous,4.045555555555556,0.4816759046502072
michaelov_2024,michaelov_CP09,The cigar burned a hole in the sofa,Rel,sofa,3.31,0.37493062767656893
michaelov_2024,michaelov_CP09,The conductor gave detailed instructions to the choir,Rel,choir,-2.7933333333333334,-0.5107971765775015
michaelov_2024,michaelov_CP09,The conductor had no idea that the train had been boarded by a known bottle,Implaus,bottle,7.981111111111111,1.0528115104517577
michaelov_2024,michaelov_CP09,The dispute was settled by a third lifestyle,Implaus,lifestyle,-1.558888888888889,-0.3316521573664561
michaelov_2024,michaelov_CP09,The doctor told him his headaches were due to safety,Implaus,safety,-2.9777777777777774,-0.5375641191418881
michaelov_2024,michaelov_CP09,The dough was put in the hot oven,BC,oven,1.8155555555555556,0.15805389424825572
michaelov_2024,michaelov_CP09,The federal agents examined the hundred dollar bill with a microscope to see if it was real,BC,real,6.38,0.8204550993958474
michaelov_2024,michaelov_CP09,The fertilizer enriched the legs,Implaus,legs,3.6411111111111114,0.4229821269789016
michaelov_2024,michaelov_CP09,The final score of the game was bugs,Implaus,bugs,0.5244444444444445,-0.02931470370245059
michaelov_2024,michaelov_CP09,The gem cutter examined the ruby very closely before cutting because he knew that one this large was very rare,BC,rare,4.292222222222223,0.5174726591640255
michaelov_2024,michaelov_CP09,"The government controlled the news media, so most of the reports from the war zone were wrong",Unrel,wrong,-6.665555555555556,-1.0727417237876662
michaelov_2024,michaelov_CP09,"The groups in the parade walked by slowly, each waving their arms",Rel,arms,-7.46,-1.1880330727848736
michaelov_2024,michaelov_CP09,"The handsome knight charged into the dark forest after the kidnapped princess, determined to prove that he could be king",Unrel,king,0.7066666666666666,-0.0028702544219722723
michaelov_2024,michaelov_CP09,The journal issue that has the new article about diseases of the eye is still in print,BC,print,0.77,0.006320804169413512
michaelov_2024,michaelov_CP09,The kitten waited patiently because behind the refrigerator was a rat,Rel,rat,11.436666666666667,1.5542885669291215
michaelov_2024,michaelov_CP09,The little girl kept a lock on her bicycle,Unrel,bicycle,-5.467777777777778,-0.8989178437611074
michaelov_2024,michaelov_CP09,The little girl pulled on the rubber band to see how far it would extend,Rel,extend,6.506666666666667,0.838837216578619
michaelov_2024,michaelov_CP09,"The little girl was very sick, but unfortunately there was no hospital",Unrel,hospital,-0.941111111111111,-0.2419990244399563
michaelov_2024,michaelov_CP09,"The meteor shower should have been spectacular, but the city lights blocked the sky",Unrel,sky,7.5,0.9829917144856167
michaelov_2024,michaelov_CP09,"The new dress was very pretty, but it was cut from an unusual porch",Implaus,porch,2.1077777777777778,0.20046176108219355
michaelov_2024,michaelov_CP09,"The painting had a strong impact on everyone, but they couldn't agree on whether it was ugly or abstract",Unrel,abstract,-3.8455555555555554,-0.6634977465080684
michaelov_2024,michaelov_CP09,The paramedics on the scene helped the passengers after the big car rest,Implaus,rest,5.774444444444445,0.7325756795308432
michaelov_2024,michaelov_CP09,The pilot spoke to an air traffic controller just before the takeoff,Unrel,takeoff,-1.0666666666666667,-0.2602198949807737
michaelov_2024,michaelov_CP09,The princess wore a sound,Implaus,sound,-9.572222222222223,-1.4945629391396869
michaelov_2024,michaelov_CP09,The rangers say that somewhere in the state park is a bear,BC,bear,-1.2066666666666668,-0.2805369718669949
michaelov_2024,michaelov_CP09,The restaurant will reopen with new ownership,Rel,ownership,2.4066666666666667,0.2438371077678562
michaelov_2024,michaelov_CP09,The salesman made the mistake of talking down to Jane because he thought she was dumb,BC,dumb,8.044444444444444,1.0620025690431434
michaelov_2024,michaelov_CP09,The teacher was not looking forward to another year of chaos,Unrel,chaos,-3.788888888888889,-0.6552741677684075
michaelov_2024,michaelov_CP09,The tip of the knife was pointed,Rel,pointed,0.7855555555555555,0.008578257156771402
michaelov_2024,michaelov_CP09,The wealthy author always points out that she wrote four novels before one was published,BC,published,-2.198888888888889,-0.4245302231320385
michaelov_2024,michaelov_CP09,The whole town came to hear their mayor talk,Rel,talk,2.891111111111111,0.3141406436598596
michaelov_2024,michaelov_CP09,The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians,Implaus,pedestrians,-0.08777777777777776,-0.11816160341917967
michaelov_2024,michaelov_CP09,The young girl passed her friend a doll,Unrel,doll,-2.0411111111111113,-0.40163319997455116
michaelov_2024,michaelov_CP09,They couldn't decide whether to visit the Roman fort or the ruins of Aphrodite's statue,Unrel,statue,-0.4,-0.16347190980829196
michaelov_2024,michaelov_CP09,They sent the kids with measles home from school because they were hard,Implaus,hard,4.648888888888888,0.5692328312313031
michaelov_2024,michaelov_CP09,"They've been living together for a long time, but don't think they're actually engaged",Rel,engaged,1.4055555555555554,0.09855388336717942
michaelov_2024,michaelov_CP09,"Trying to evade their captors, the escaped prisoners of war lived in constant terror",Rel,terror,6.4622222222222225,0.8323873509004536
michaelov_2024,michaelov_CP09,Vic asked her to repeat what she had vanished,Implaus,vanished,-4.9911111111111115,-0.829743034362783
michaelov_2024,michaelov_CP09,Water was leaking out from the hole in the balloon,Unrel,balloon,-0.47000000000000003,-0.17363044825140253
michaelov_2024,michaelov_CP09,We finally got a decent picture on the TV after an hour of adjusting the wires,Rel,wires,-3.0255555555555556,-0.544497724745916
michaelov_2024,michaelov_CP09,"When Diane heard the shark warning, she swam as fast as she could for land",Rel,land,-1.7266666666666666,-0.3560004003015306
michaelov_2024,michaelov_CP09,"When he got home from work on the construction site, his clothes were always torn",Unrel,torn,-3.856666666666667,-0.6651102129276099
michaelov_2024,michaelov_CP09,"When the little girl saw the big dog lumbering towards her, she began to flee",Rel,flee,5.247777777777778,0.6561447712445827
michaelov_2024,michaelov_CP09,When the shooting started they ran for convenience,Implaus,convenience,-2.0633333333333335,-0.4048581328136339
michaelov_2024,michaelov_CP09,"When they came to Florida, Arthur couldn't see the swamp from the back of the crowded tour puppy",Implaus,puppy,0.39222222222222236,-0.048503054094992795
michaelov_2024,michaelov_CP09,When they were in London they visited Buckingham palace,BC,palace,2.643333333333333,0.2781826425040872
michaelov_2024,michaelov_CP09,"When traveling, Roger prefers to stick to major roads",BC,roads,-0.8388888888888888,-0.22716433338017575
michaelov_2024,michaelov_CP09,"When you go to bed, turn off the stores",Implaus,stores,-3.0755555555555554,-0.5517538236338521
michaelov_2024,michaelov_CP12,"After swimming the English Channel, Bonita was cold and completely blue",Unrel,blue,-10.088888888888889,-1.56954262764836
michaelov_2024,michaelov_CP12,"After the divorce, she had to move out of the expensive house to an apartment that was ugly",Unrel,ugly,1.3455555555555554,0.08984656470165606
michaelov_2024,michaelov_CP12,"After the most recent price increase, the small business owner decided to order his office supplies from another gown",Implaus,gown,0.5988888888888889,-0.018511178691523467
michaelov_2024,michaelov_CP12,"All of armed services will admit women, but females are barred from combat",BC,combat,-8.068888888888889,-1.2763962325757403
michaelov_2024,michaelov_CP12,"Alone in the canyon, he was so spooked he was scared by his own horse",Unrel,horse,10.498888888888889,1.4181964011198303
michaelov_2024,michaelov_CP12,Andrew was glad that the meeting was very short,BC,short,4.028888888888889,0.47925720502089514
michaelov_2024,michaelov_CP12,At night they often took a short walk,BC,walk,0.5255555555555556,-0.029153457060496463
michaelov_2024,michaelov_CP12,"At that time, the boys lived down by the river in a shack",Rel,shack,-15.629999999999999,-2.3736796310736374
michaelov_2024,michaelov_CP12,"Barry has considered proposing to his girlfriend, but he wants to wait until he is ready",BC,ready,8.71,1.1585893075736713
michaelov_2024,michaelov_CP12,Betsy could never tell a joke,Unrel,joke,4.678888888888888,0.5735864905640647
michaelov_2024,michaelov_CP12,Dennis the Menance was known for making jokes,Unrel,jokes,-5.1433333333333335,-0.8518338243104996
michaelov_2024,michaelov_CP12,"During the summer, the children hung out at the theatre",Unrel,theatre,-8.633333333333333,-1.3583095266884415
michaelov_2024,michaelov_CP12,"Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were young",BC,young,-7.06,-1.1299842816813845
michaelov_2024,michaelov_CP12,Every spring they held the annual ball,BC,ball,4.018888888888889,0.477805985243308
michaelov_2024,michaelov_CP12,Everyone on the scene gathered around to look at the temper,Implaus,temper,2.2466666666666666,0.22061759132646055
michaelov_2024,michaelov_CP12,"Flying low above her, Bernice could hear the jet",Rel,jet,-8.073333333333332,-1.2770412191435567
michaelov_2024,michaelov_CP12,"From her house a half mile away, Diana could still hear the loud cheers coming from the stands",Rel,stands,-16.034444444444446,-2.4323734087449433
michaelov_2024,michaelov_CP12,George must keep his pet on a chain,Rel,chain,-4.804444444444444,-0.8026535985144879
