dataset,stim_id,stim,stim_lower,critical_word
frank_2015,2363,I cant see any amount of talk getting you out of this mess,i cant see any amount of talk getting you out of this mess,of
frank_2015,2364,I cant see any amount of talk getting you out of this mess,i cant see any amount of talk getting you out of this mess,talk
frank_2015,2365,I cant see any amount of talk getting you out of this mess,i cant see any amount of talk getting you out of this mess,getting
frank_2015,2366,I cant see any amount of talk getting you out of this mess,i cant see any amount of talk getting you out of this mess,you
frank_2015,2367,I cant see any amount of talk getting you out of this mess,i cant see any amount of talk getting you out of this mess,out
frank_2015,2368,I cant see any amount of talk getting you out of this mess,i cant see any amount of talk getting you out of this mess,this
frank_2015,2369,I cant see any amount of talk getting you out of this mess,i cant see any amount of talk getting you out of this mess,mess
frank_2015,2370,He sat his son up on the table and laid his belt beside him,he sat his son up on the table and laid his belt beside him,sat
frank_2015,2371,He sat his son up on the table and laid his belt beside him,he sat his son up on the table and laid his belt beside him,his
frank_2015,2372,He sat his son up on the table and laid his belt beside him,he sat his son up on the table and laid his belt beside him,son
frank_2015,2373,He sat his son up on the table and laid his belt beside him,he sat his son up on the table and laid his belt beside him,up
frank_2015,2374,He sat his son up on the table and laid his belt beside him,he sat his son up on the table and laid his belt beside him,on
frank_2015,2375,He sat his son up on the table and laid his belt beside him,he sat his son up on the table and laid his belt beside him,the
frank_2015,2376,He sat his son up on the table and laid his belt beside him,he sat his son up on the table and laid his belt beside him,table
frank_2015,2377,He sat his son up on the table and laid his belt beside him,he sat his son up on the table and laid his belt beside him,and
frank_2015,2378,He sat his son up on the table and laid his belt beside him,he sat his son up on the table and laid his belt beside him,laid
frank_2015,2379,He sat his son up on the table and laid his belt beside him,he sat his son up on the table and laid his belt beside him,belt
frank_2015,2380,He sat his son up on the table and laid his belt beside him,he sat his son up on the table and laid his belt beside him,beside
frank_2015,2381,He sat his son up on the table and laid his belt beside him,he sat his son up on the table and laid his belt beside him,him
frank_2015,2382,If I have time at the end Ill fill you in on what happened,if i have time at the end ill fill you in on what happened,I
frank_2015,2383,If I have time at the end Ill fill you in on what happened,if i have time at the end ill fill you in on what happened,have
frank_2015,2384,If I have time at the end Ill fill you in on what happened,if i have time at the end ill fill you in on what happened,time
frank_2015,2385,If I have time at the end Ill fill you in on what happened,if i have time at the end ill fill you in on what happened,at
frank_2015,2386,If I have time at the end Ill fill you in on what happened,if i have time at the end ill fill you in on what happened,the
frank_2015,2387,If I have time at the end Ill fill you in on what happened,if i have time at the end ill fill you in on what happened,end
frank_2015,2388,If I have time at the end Ill fill you in on what happened,if i have time at the end ill fill you in on what happened,I'll
frank_2015,2389,If I have time at the end Ill fill you in on what happened,if i have time at the end ill fill you in on what happened,fill
frank_2015,2390,If I have time at the end Ill fill you in on what happened,if i have time at the end ill fill you in on what happened,you
frank_2015,2391,If I have time at the end Ill fill you in on what happened,if i have time at the end ill fill you in on what happened,in
frank_2015,2392,If I have time at the end Ill fill you in on what happened,if i have time at the end ill fill you in on what happened,on
frank_2015,2393,If I have time at the end Ill fill you in on what happened,if i have time at the end ill fill you in on what happened,what
frank_2015,2394,If I have time at the end Ill fill you in on what happened,if i have time at the end ill fill you in on what happened,happened
frank_2015,2395,"The gate was double, one huge mass of wood following another","the gate was double, one huge mass of wood following another",gate
frank_2015,2396,"The gate was double, one huge mass of wood following another","the gate was double, one huge mass of wood following another",was
frank_2015,2397,"The gate was double, one huge mass of wood following another","the gate was double, one huge mass of wood following another",double
frank_2015,2398,"The gate was double, one huge mass of wood following another","the gate was double, one huge mass of wood following another",one
frank_2015,2399,"The gate was double, one huge mass of wood following another","the gate was double, one huge mass of wood following another",huge
frank_2015,2400,"The gate was double, one huge mass of wood following another","the gate was double, one huge mass of wood following another",mass
frank_2015,2401,"The gate was double, one huge mass of wood following another","the gate was double, one huge mass of wood following another",of
frank_2015,2402,"The gate was double, one huge mass of wood following another","the gate was double, one huge mass of wood following another",wood
frank_2015,2403,"The gate was double, one huge mass of wood following another","the gate was double, one huge mass of wood following another",following
frank_2015,2404,"The gate was double, one huge mass of wood following another","the gate was double, one huge mass of wood following another",another
frank_2015,2405,All last week there was a white van parked across the street,all last week there was a white van parked across the street,last
